filename,pitch,roll,x,y,yaw,z
img206.png,0.0,0.0,-1.7082969627231006,-0.955753698256243,184.88451843994966,1.5
img207.png,0.0,0.0,-1.7126747635525172,-1.0069811767821544,185.31812796347003,1.5
img208.png,0.0,0.0,-1.717474057786511,-1.058538636917581,185.74579096375317,1.5
img209.png,0.0,0.0,-1.7226932325919206,-1.110408532614492,186.16788982295338,1.5
img210.png,0.0,0.0,-1.7283305330554237,-1.162573032375395,186.58479764121412,1.5
img211.png,0.0,0.0,-1.734384062183539,-1.2150140192533452,186.9968792358621,1.5
img212.png,0.0,0.0,-1.7408517809026245,-1.2677130908519452,187.40449211822852,1.5
img213.png,0.0,0.0,-1.7477315080588784,-1.320651559325337,187.80798745246534,1.5
img214.png,0.0,0.0,-1.7550209204183393,-1.3738104513782137,188.20771100079702,1.5
img215.png,0.0,0.0,-1.7627175526668855,-1.4271705082658075,188.6040040597105,1.5
img216.png,0.0,0.0,-1.770818797410235,-1.4807121857939007,188.99720439170449,1.5
img217.png,0.0,0.0,-1.7793219051739464,-1.5344156543188157,189.38764715733387,1.5
img218.png,0.0,0.0,-1.788223984403419,-1.5882607987474255,189.7756658524769,1.5
img219.png,0.0,0.0,-1.7975220014638895,-1.6422272185371405,190.161593255949,1.5
img220.png,0.0,0.0,-1.8072127806404377,-1.6962942276959243,190.54576239283747,1.5
img221.png,0.0,0.0,-1.8172930041379818,-1.7504408547822796,190.92850751925036,1.5
img222.png,0.0,0.0,-1.8277592120812804,-1.8046458429052545,191.31016513451885,1.5
img223.png,0.0,0.0,-1.838607802514932,-1.8588876497244458,191.69107502732976,1.5
img224.png,0.0,0.0,-1.849835031403375,-1.91314444744999,192.07158136273944,1.5
img225.png,0.0,0.0,-1.8614370126308888,-1.9673941228425746,192.4520338176249,1.5
img226.png,0.0,0.0,-1.8734097180015912,-2.0216142772134247,192.83278877277098,1.5
img227.png,0.0,0.0,-1.8857489772394418,-2.0757822264243186,193.2142105705766,1.5
img228.png,0.0,0.0,-1.8984504779882383,-2.1298750008875706,193.59667284824957,1.5
img229.png,0.0,0.0,-1.9115097658116205,-2.183869345566049,193.9805599573865,1.5
img230.png,0.0,0.0,-1.924922244193067,-2.2377417199731604,194.36626848200842,1.5
img231.png,0.0,0.0,-1.9386831745358957,-2.2914682981728562,194.75420886849054,1.5
img232.png,0.0,0.0,-1.9527876761632663,-2.345024968779639,195.14480718237337,1.5
img233.png,0.0,0.0,-1.9672307263181776,-2.3983873349585494,195.53850700884135,1.5
img234.png,0.0,0.0,-1.9820071601634688,-2.4515307144251777,195.93577151573652,1.5
img235.png,0.0,0.0,-1.9971116707818182,-2.5044301394456547,196.337085700329,1.5
img236.png,0.0,0.0,-2.0125388091757457,-2.5570603568366623,196.7429588438372,1.5
img237.png,0.0,0.0,-2.028282984267609,-2.60939582796542,197.15392720084282,1.5
img238.png,0.0,0.0,-2.044338462899609,-2.6614107287496984,197.57055695440516,1.5
img239.png,0.0,0.0,-2.060699369833783,-2.7130789496578087,197.9934474719267,1.5
img240.png,0.0,0.0,-2.0773596877520113,-2.7643740957086105,198.42323490169449,1.5
img241.png,0.0,0.0,-2.0943132572560126,-2.815269486471506,198.86059615572924,1.5
img242.png,0.0,0.0,-2.111553776867346,-2.865738156066441,199.30625333115307,1.5
img243.png,0.0,0.0,-2.129074803027411,-2.915752853163912,199.7609786299587,1.5
img244.png,0.0,0.0,-2.146869750097446,-2.9652860409849517,200.22559984597035,1.5
img245.png,0.0,0.0,-2.164931890358532,-3.0143098973011475,200.70100649819403,1.5
img246.png,0.0,0.0,-2.1832543540115865,-3.062796314434623,201.18815670185091,1.5
img247.png,0.0,0.0,-2.20183012917737,-3.110716899258053,201.68808488254368,1.5
img248.png,0.0,0.0,-2.2206520618964807,-3.158042973194653,202.2019104555092,1.5
img249.png,0.0,0.0,-2.2397128561293598,-3.204745572218186,202.2019104555092,1.5
